"Date","Time","Open","High","Low","Close","Vol","OI","Vol","VolAvg"
12/01/1978,16:00,95.79,96.69,93.29,96.28,1104200,0,1104200.00,0.00
12/08/1978,16:00,96.28,98.58,95.37,96.63,1171000,0,1171000.00,0.00
12/15/1978,16:00,96.63,97.58,94.88,95.33,1101500,0,1101500.00,0.00
12/22/1978,16:00,94.33,96.62,92.64,96.31,1378400,0,1378400.00,0.00
12/29/1978,16:00,96.31,97.89,95.48,96.11,1005200,0,1005200.00,0.00
01/05/1979,16:00,96.11,99.79,95.22,99.13,1097000,0,1097000.00,0.00
01/12/1979,16:00,99.13,100.91,97.83,99.93,1354700,0,1354700.00,0.00
01/19/1979,16:00,99.93,101.13,98.33,99.75,1372300,0,1372300.00,0.00
01/26/1979,16:00,99.75,102.59,98.90,101.86,1519200,0,1519200.00,0.00
02/02/1979,16:00,101.86,102.33,99.01,99.50,1346900,0,1346900.00,0.00
02/09/1979,16:00,99.07,99.07,96.51,97.87,1261900,0,1261900.00,0.00
02/16/1979,16:00,97.87,99.64,97.05,98.67,1199600,0,1199600.00,0.00
02/23/1979,16:00,98.67,100.07,97.29,97.78,971000,0,971000.00,0.00
03/02/1979,16:00,97.78,98.28,95.38,96.97,1261400,0,1261400.00,0.00
03/09/1979,16:00,97.03,100.58,97.03,99.54,1445200,0,1445200.00,0.00
03/16/1979,16:00,99.54,101.16,98.56,100.69,1426800,0,1426800.00,0.00
03/23/1979,16:00,100.69,102.41,99.87,101.60,1608700,0,1608700.00,0.00
03/30/1979,16:00,101.60,103.31,100.60,101.59,1547700,0,1547700.00,0.00
04/06/1979,16:00,101.56,103.95,100.14,103.18,1736900,0,1736900.00,0.00
04/13/1979,16:00,103.18,103.83,101.51,102.00,1188100,0,1188100.00,0.00
04/20/1979,16:00,102.00,102.40,100.46,101.23,1468000,0,1468000.00,0.00
04/27/1979,16:00,101.23,103.07,100.68,101.80,1549100,0,1549100.00,0.00
05/04/1979,16:00,101.80,102.57,100.42,100.69,1494900,0,1494900.00,0.00
05/11/1979,16:00,100.37,100.37,97.92,98.52,1401100,0,1401100.00,0.00
05/18/1979,16:00,98.52,100.73,97.49,99.93,1341300,0,1341300.00,0.00
05/25/1979,16:00,99.93,101.31,99.14,100.22,1398600,0,1398600.00,0.00
06/01/1979,16:00,100.22,100.76,98.29,99.17,1111500,0,1111500.00,0.00
06/08/1979,16:00,99.17,102.54,98.61,101.49,1737700,0,1737700.00,0.00
06/15/1979,16:00,101.49,103.64,100.91,102.09,1930500,0,1930500.00,0.00
06/22/1979,16:00,102.09,103.16,100.91,102.64,1684400,0,1684400.00,0.00
06/29/1979,16:00,102.64,103.67,101.22,102.91,1758900,0,1758900.00,0.00
07/06/1979,16:00,102.91,103.91,101.31,103.62,1325900,0,1325900.00,0.00
07/13/1979,16:00,103.62,105.17,101.49,102.32,1837000,0,1837000.00,0.00
07/20/1979,16:00,102.32,103.20,100.35,101.82,1499800,0,1499800.00,0.00
07/27/1979,16:00,101.82,103.63,100.84,103.10,1514700,0,1514700.00,0.00
08/03/1979,16:00,103.10,105.02,102.42,104.04,1654500,0,1654500.00,0.00
08/10/1979,16:00,104.04,106.84,103.27,106.40,1889400,0,1889400.00,0.00
08/17/1979,16:00,106.40,109.18,106.28,108.30,2076500,0,2076500.00,0.00
08/24/1979,16:00,108.30,109.68,107.65,108.60,1780500,0,1780500.00,0.00
08/31/1979,16:00,108.60,109.84,108.12,109.32,1479600,0,1479600.00,0.00
09/07/1979,16:00,109.32,109.41,105.38,107.66,1396900,0,1396900.00,0.00
09/14/1979,16:00,107.66,109.48,106.72,108.76,1920800,0,1920800.00,0.00
09/21/1979,16:00,108.76,111.58,107.32,110.47,2092100,0,2092100.00,0.00
09/28/1979,16:00,110.47,111.25,108.27,109.32,1729600,0,1729600.00,0.00
10/05/1979,16:00,109.19,112.16,107.70,111.27,1868100,0,1868100.00,0.00
10/12/1979,16:00,111.27,111.83,102.31,104.49,2537100,0,2537100.00,0.00
10/19/1979,16:00,104.49,104.74,101.24,101.60,1702900,0,1702900.00,0.00
10/26/1979,16:00,101.38,101.45,99.06,100.57,1677300,0,1677300.00,0.00
11/02/1979,16:00,100.57,103.21,100.13,102.51,1289400,0,1289400.00,0.00
11/09/1979,16:00,102.51,102.66,99.42,101.51,1295900,0,1295900.00,0.00
11/16/1979,16:00,101.51,104.94,101.27,103.79,1492900,0,1492900.00,0.00
11/23/1979,16:00,103.79,105.13,102.04,104.67,1284200,0,1284200.00,0.00
11/30/1979,16:00,104.83,107.89,104.83,106.16,1968000,0,1968000.00,0.00
12/07/1979,16:00,106.16,109.24,105.07,107.52,1817200,0,1817200.00,0.00
12/14/1979,16:00,107.52,109.49,106.65,108.92,1815500,0,1815500.00,0.00
12/21/1979,16:00,108.92,110.33,106.99,107.59,2054600,0,2054600.00,0.00
12/28/1979,16:00,107.59,108.61,106.80,107.84,1099500,0,1099500.00,0.00
01/04/1980,16:00,107.84,108.53,103.26,106.52,1617500,0,1617500.00,0.00
01/11/1980,16:00,106.52,111.16,105.80,109.92,2720200,0,2720200.00,0.00
01/18/1980,16:00,109.92,112.90,109.34,111.07,2742700,0,2742700.00,0.00
01/25/1980,16:00,111.07,115.27,110.66,113.61,2555600,0,2555600.00,0.00
02/01/1980,16:00,113.61,117.17,112.93,115.12,2727800,0,2727800.00,0.00
02/08/1980,16:00,115.12,118.66,112.15,117.95,2524500,0,2524500.00,0.00
02/15/1980,16:00,117.95,120.22,114.12,115.41,2692000,0,2692000.00,0.00
02/22/1980,16:00,115.41,117.90,113.35,115.04,1835600,0,1835600.00,0.00
02/29/1980,16:00,114.93,115.12,111.33,113.66,2047100,0,2047100.00,0.00
03/07/1980,16:00,113.66,114.34,105.99,106.90,2328000,0,2328000.00,0.00
03/14/1980,16:00,106.90,108.54,104.01,105.43,1913400,0,1913400.00,0.00
03/21/1980,16:00,105.23,105.72,101.14,102.31,1856800,0,1856800.00,0.00
03/28/1980,16:00,102.18,102.18,94.23,100.68,2307900,0,2307900.00,0.00
04/04/1980,16:00,100.68,103.87,100.02,102.15,1312500,0,1312500.00,0.00
04/11/1980,16:00,102.15,105.15,99.23,103.79,1577500,0,1577500.00,0.00
04/18/1980,16:00,103.79,104.42,99.97,100.55,1491100,0,1491100.00,0.00
04/25/1980,16:00,100.55,105.57,98.95,105.16,1824800,0,1824800.00,0.00
05/02/1980,16:00,105.16,106.86,104.50,105.58,1499100,0,1499100.00,0.00
05/09/1980,16:00,105.58,108.12,104.18,104.72,1864100,0,1864100.00,0.00
05/16/1980,16:00,104.72,107.99,103.50,107.35,1773500,0,1773500.00,0.00
05/23/1980,16:00,107.35,111.37,106.51,110.62,1844300,0,1844300.00,0.00
05/30/1980,16:00,110.62,112.72,108.87,111.24,1562100,0,1562100.00,0.00
06/06/1980,16:00,111.24,114.38,109.77,113.20,1963400,0,1963400.00,0.00
06/13/1980,16:00,113.20,117.01,112.68,115.81,2118300,0,2118300.00,0.00
06/20/1980,16:00,115.81,117.16,113.12,114.06,1949500,0,1949500.00,0.00
06/27/1980,16:00,114.06,117.98,113.35,116.00,1966300,0,1966300.00,0.00
07/04/1980,16:00,116.00,117.80,113.54,117.46,1544300,0,1544300.00,0.00
07/11/1980,16:00,117.46,119.52,116.29,117.84,2224200,0,2224200.00,0.00
07/18/1980,16:00,117.84,123.19,117.45,122.04,2624500,0,2624500.00,0.00
07/25/1980,16:00,122.04,123.90,119.94,120.78,2195400,0,2195400.00,0.00
08/01/1980,16:00,120.78,123.93,119.40,121.21,2392800,0,2392800.00,0.00
08/08/1980,16:00,121.21,125.23,119.42,123.61,2527900,0,2527900.00,0.00
08/15/1980,16:00,123.61,126.61,122.49,125.72,2365700,0,2365700.00,0.00
08/22/1980,16:00,125.28,127.78,121.91,126.02,2353600,0,2353600.00,0.00
08/29/1980,16:00,126.02,126.29,121.06,122.38,1945000,0,1945000.00,0.00
09/05/1980,16:00,122.38,127.70,121.79,124.88,1846800,0,1846800.00,0.00
09/12/1980,16:00,124.88,126.75,121.94,125.54,2298900,0,2298900.00,0.00
09/19/1980,16:00,125.54,130.38,124.09,129.25,2830800,0,2830800.00,0.00
09/26/1980,16:00,129.25,132.17,125.29,126.35,2733600,0,2733600.00,0.00
10/03/1980,16:00,125.41,130.44,122.87,129.33,2290900,0,2290900.00,0.00
10/10/1980,16:00,129.35,132.88,129.35,130.29,2350400,0,2350400.00,0.00
10/17/1980,16:00,130.29,135.88,129.37,131.52,2378200,0,2378200.00,0.00
10/24/1980,16:00,131.52,134.01,128.04,129.85,2254400,0,2254400.00,0.00
10/31/1980,16:00,129.85,129.94,125.29,127.47,1911000,0,1911000.00,0.00
11/07/1980,16:00,127.47,135.65,127.23,129.18,2088600,0,2088600.00,0.00
11/14/1980,16:00,129.18,138.96,128.19,137.15,2767100,0,2767100.00,0.00
11/21/1980,16:00,137.15,141.76,134.90,139.11,3060000,0,3060000.00,0.00
11/28/1980,16:00,139.11,141.96,136.36,140.52,1965400,0,1965400.00,0.00
12/05/1980,16:00,140.52,140.66,132.91,134.03,2471100,0,2471100.00,0.00
12/12/1980,16:00,133.19,133.19,125.32,129.23,2562200,0,2562200.00,0.00
12/19/1980,16:00,129.23,135.90,128.33,133.70,2524700,0,2524700.00,0.00
12/26/1980,16:00,133.70,137.48,132.88,136.57,1528300,0,1528300.00,0.00
01/02/1981,16:00,136.57,137.51,134.04,136.34,1458900,0,1458900.00,0.00
01/09/1981,16:00,136.34,140.32,131.71,133.48,3245400,0,3245400.00,0.00
01/16/1981,16:00,133.48,135.91,131.69,134.77,2139400,0,2139400.00,0.00
01/23/1981,16:00,134.77,135.86,129.00,130.23,1945100,0,1945100.00,0.00
01/30/1981,16:00,130.23,132.41,128.57,129.55,1936600,0,1936600.00,0.00
02/06/1981,16:00,129.48,131.81,125.82,130.60,2266800,0,2266800.00,0.00
02/13/1981,16:00,130.60,131.39,126.04,126.98,1849800,0,1849800.00,0.00
02/20/1981,16:00,126.98,129.25,124.66,126.58,1618800,0,1618800.00,0.00
02/27/1981,16:00,126.58,132.02,125.69,131.27,2427700,0,2427700.00,0.00
03/06/1981,16:00,131.27,132.96,128.56,129.85,2330200,0,2330200.00,0.00
03/13/1981,16:00,129.85,135.53,128.72,133.11,2731100,0,2731100.00,0.00
03/20/1981,16:00,133.11,136.09,132.10,134.08,2960200,0,2960200.00,0.00
03/27/1981,16:00,134.08,138.38,133.41,134.65,2879000,0,2879000.00,0.00
04/03/1981,16:00,134.65,137.72,133.51,135.49,2406100,0,2406100.00,0.00
04/10/1981,16:00,135.49,136.23,132.59,134.51,2533800,0,2533800.00,0.00
04/17/1981,16:00,134.51,135.82,131.58,134.70,2072000,0,2072000.00,0.00
04/24/1981,16:00,134.70,136.38,132.72,135.14,2961600,0,2961600.00,0.00
05/01/1981,16:00,135.14,136.56,131.43,132.72,2589600,0,2589600.00,0.00
05/08/1981,16:00,131.78,132.69,128.93,131.66,2209800,0,2209800.00,0.00
05/15/1981,16:00,131.66,133.21,128.78,132.17,2088900,0,2088900.00,0.00
05/22/1981,16:00,132.17,133.65,130.42,131.33,2146300,0,2146300.00,0.00
05/29/1981,16:00,131.33,134.92,130.64,132.59,2125700,0,2125700.00,0.00
06/05/1981,16:00,132.59,134.62,128.77,132.22,2669200,0,2669200.00,0.00
06/12/1981,16:00,132.22,135.09,130.94,133.49,2597000,0,2597000.00,0.00
06/19/1981,16:00,133.49,135.67,130.49,132.27,2714300,0,2714300.00,0.00
06/26/1981,16:00,132.27,134.30,131.10,132.56,2234400,0,2234400.00,0.00
07/03/1981,16:00,132.56,133.50,127.84,128.64,1736600,0,1736600.00,0.00
07/10/1981,16:00,128.64,130.43,126.39,129.37,2296100,0,2296100.00,0.00
07/17/1981,16:00,129.37,131.60,128.14,130.76,2140700,0,2140700.00,0.00
07/24/1981,16:00,130.60,130.60,125.96,128.46,2156900,0,2156900.00,0.00
07/31/1981,16:00,128.46,131.78,128.28,130.92,2004200,0,2004200.00,0.00
08/07/1981,16:00,130.92,134.04,129.42,131.75,2238400,0,2238400.00,0.00
08/14/1981,16:00,131.75,135.18,130.83,132.49,2296600,0,2296600.00,0.00
08/21/1981,16:00,132.49,133.02,128.70,129.23,2034400,0,2034400.00,0.00
08/28/1981,16:00,128.59,128.59,122.85,124.08,2232500,0,2232500.00,0.00
09/04/1981,16:00,124.08,125.58,119.24,120.07,2075300,0,2075300.00,0.00
09/11/1981,16:00,120.07,122.18,116.85,121.61,1808500,0,1808500.00,0.00
09/18/1981,16:00,121.61,122.00,115.18,116.26,2119300,0,2119300.00,0.00
09/25/1981,16:00,116.26,118.19,111.64,112.77,2473700,0,2473700.00,0.00
10/02/1981,16:00,112.77,120.16,110.19,119.36,2479600,0,2479600.00,0.00
10/09/1981,16:00,119.36,123.28,118.08,121.45,2439300,0,2439300.00,0.00
10/16/1981,16:00,121.45,122.37,118.01,119.19,1942800,0,1942800.00,0.00
10/23/1981,16:00,119.19,121.94,117.58,118.60,2242300,0,2242300.00,0.00
10/30/1981,16:00,118.60,122.53,116.81,121.89,2389800,0,2389800.00,0.00
11/06/1981,16:00,122.35,126.00,121.85,122.67,2673000,0,2673000.00,0.00
11/13/1981,16:00,122.67,124.71,121.06,121.67,2454400,0,2454400.00,0.00
11/20/1981,16:00,121.64,122.59,119.13,121.71,2378100,0,2378100.00,0.00
11/27/1981,16:00,121.71,125.71,120.76,125.09,1897900,0,1897900.00,0.00
12/04/1981,16:00,125.09,127.32,123.63,126.26,2448800,0,2448800.00,0.00
12/11/1981,16:00,126.26,126.91,123.52,124.93,2285400,0,2285400.00,0.00
12/18/1981,16:00,124.37,124.87,121.73,124.00,2298100,0,2298100.00,0.00
12/25/1981,16:00,124.00,124.71,121.57,122.54,1564600,0,1564600.00,0.00
01/01/1982,16:00,122.54,123.42,121.04,122.55,1473600,0,1473600.00,0.00
01/08/1982,16:00,122.55,123.72,117.70,119.55,2212400,0,2212400.00,0.00
01/15/1982,16:00,119.55,120.34,114.07,116.33,2370800,0,2370800.00,0.00
01/22/1982,16:00,116.33,118.15,114.29,115.38,2318300,0,2318300.00,0.00
01/29/1982,16:00,115.38,121.38,113.63,120.40,2781900,0,2781900.00,0.00
02/05/1982,16:00,119.81,119.81,114.88,117.26,2489500,0,2489500.00,0.00
02/12/1982,16:00,117.04,117.04,112.82,114.38,2333400,0,2333400.00,0.00
02/19/1982,16:00,114.38,115.09,112.06,113.22,2086900,0,2086900.00,0.00
02/26/1982,16:00,113.22,114.90,110.03,113.11,2812100,0,2812100.00,0.00
03/05/1982,16:00,113.11,114.80,108.31,109.34,3288200,0,3288200.00,0.00
03/12/1982,16:00,109.34,111.06,104.46,108.61,3053900,0,3053900.00,0.00
03/19/1982,16:00,108.61,111.59,107.47,110.61,2416900,0,2416900.00,0.00
03/26/1982,16:00,110.71,114.51,110.71,111.94,2684900,0,2684900.00,0.00
04/02/1982,16:00,111.94,115.79,110.90,115.12,2412000,0,2412000.00,0.00
04/09/1982,16:00,115.12,116.94,113.70,116.22,2034200,0,2034200.00,0.00
04/16/1982,16:00,116.22,117.70,114.80,116.81,2419200,0,2419200.00,0.00
04/23/1982,16:00,116.81,118.64,114.83,118.64,3072100,0,3072100.00,0.00
04/30/1982,16:00,118.94,119.33,116.07,116.44,2670400,0,2670400.00,0.00
05/07/1982,16:00,115.96,119.89,115.91,119.47,2987400,0,2987400.00,0.00
05/14/1982,16:00,119.08,119.92,118.01,118.01,2683200,0,2683200.00,0.00
05/21/1982,16:00,117.62,118.02,114.37,114.89,2370000,0,2370000.00,0.00
05/28/1982,16:00,114.46,115.51,111.66,111.88,2224000,0,2224000.00,0.00
06/04/1982,16:00,111.97,112.48,110.02,110.09,1834300,0,1834300.00,0.00
06/11/1982,16:00,109.59,111.48,108.53,111.24,2667800,0,2667800.00,0.00
06/18/1982,16:00,110.50,111.22,107.07,107.28,2443800,0,2443800.00,0.00
06/25/1982,16:00,107.28,110.92,107.01,109.14,2629700,0,2629700.00,0.00
07/02/1982,16:00,109.30,111.00,107.60,107.65,2446300,0,2446300.00,0.00
07/09/1982,16:00,107.27,108.97,105.57,108.83,2204100,0,2204100.00,0.00
07/16/1982,16:00,109.48,111.48,108.89,111.07,3188500,0,3188500.00,0.00
07/23/1982,16:00,111.75,112.39,110.35,111.17,2820100,0,2820100.00,0.00
07/30/1982,16:00,110.66,111.16,106.62,107.09,2322600,0,2322600.00,0.00
08/06/1982,16:00,107.71,109.43,103.67,103.71,2707400,0,2707400.00,0.00
08/13/1982,16:00,103.69,103.85,102.20,103.85,2510800,0,2510800.00,0.00
08/20/1982,16:00,103.86,113.02,103.86,113.02,4551300,0,4551300.00,0.00
08/27/1982,16:00,113.02,120.26,112.65,117.11,5499000,0,5499000.00,0.00
09/03/1982,16:00,117.05,123.64,115.79,122.68,4344000,0,4344000.00,0.00
09/10/1982,16:00,122.68,123.22,120.27,120.97,2910900,0,2910900.00,0.00
09/17/1982,16:00,120.94,124.88,120.25,122.55,3551200,0,3551200.00,0.00
09/24/1982,16:00,122.54,126.43,121.48,123.32,3774500,0,3774500.00,0.00
10/01/1982,16:00,123.32,124.16,120.14,121.97,3009000,0,3009000.00,0.00
10/08/1982,16:00,121.97,131.11,120.56,131.05,4883100,0,4883100.00,0.00
10/15/1982,16:00,131.06,137.97,131.06,133.57,5924600,0,5924600.00,0.00
10/22/1982,16:00,133.59,140.40,133.59,138.83,5069000,0,5069000.00,0.00
10/29/1982,16:00,138.81,138.81,131.50,133.72,4158900,0,4158900.00,0.00
11/05/1982,16:00,133.72,143.99,133.22,142.16,5612100,0,5612100.00,0.00
11/12/1982,16:00,142.12,144.36,139.53,139.53,4731900,0,4731900.00,0.00
11/19/1982,16:00,139.54,139.54,134.05,137.02,4141800,0,4141800.00,0.00
11/26/1982,16:00,137.03,137.10,132.89,134.88,2539100,0,2539100.00,0.00
12/03/1982,16:00,134.89,140.37,133.69,138.69,4115400,0,4115400.00,0.00
12/10/1982,16:00,138.70,143.68,138.01,139.57,4696800,0,4696800.00,0.00
12/17/1982,16:00,139.57,142.50,134.79,137.49,3922400,0,3922400.00,0.00
12/24/1982,16:00,137.49,139.94,136.07,139.72,2865700,0,2865700.00,0.00
12/31/1982,16:00,139.73,142.34,139.72,140.64,2766000,0,2766000.00,0.00
01/07/1983,16:00,140.65,146.46,138.08,145.18,4867000,0,4867000.00,0.00
01/14/1983,16:00,145.19,148.36,144.58,146.65,4735000,0,4735000.00,0.00
01/21/1983,16:00,146.65,147.90,143.25,143.85,4083900,0,4083900.00,0.00
01/28/1983,16:00,143.84,145.47,139.10,144.51,4218700,0,4218700.00,0.00
02/04/1983,16:00,144.51,146.14,141.90,146.14,3930000,0,3930000.00,0.00
02/11/1983,16:00,146.14,148.81,144.09,147.65,4273400,0,4273400.00,0.00
02/18/1983,16:00,147.71,149.41,143.84,148.00,3961300,0,3961300.00,0.00
02/25/1983,16:00,148.01,150.88,145.40,149.74,3823700,0,3823700.00,0.00
03/04/1983,16:00,149.74,154.16,147.81,153.67,5054700,0,5054700.00,0.00
03/11/1983,16:00,153.67,154.01,150.65,151.24,4103300,0,4103300.00,0.00
03/18/1983,16:00,151.28,151.62,149.12,149.90,3532700,0,3532700.00,0.00
03/25/1983,16:00,149.82,153.78,149.32,152.67,4164200,0,4164200.00,0.00
04/01/1983,16:00,152.67,155.02,151.42,152.96,3001800,0,3001800.00,0.00
04/08/1983,16:00,152.92,153.92,150.17,152.85,3571500,0,3571500.00,0.00
04/15/1983,16:00,152.87,158.75,152.87,158.75,4416100,0,4416100.00,0.00
04/22/1983,16:00,158.75,161.08,158.41,160.42,4884500,0,4884500.00,0.00
04/29/1983,16:00,160.43,164.43,158.07,164.43,4996600,0,4996600.00,0.00
05/06/1983,16:00,164.41,166.99,160.80,166.10,5154700,0,5154700.00,0.00
05/13/1983,16:00,166.10,166.46,163.82,164.91,4646700,0,4646700.00,0.00
05/20/1983,16:00,164.90,165.18,161.25,162.14,4119500,0,4119500.00,0.00
05/27/1983,16:00,162.06,166.39,160.29,164.46,4871300,0,4871300.00,0.00
06/03/1983,16:00,164.44,164.79,161.33,164.42,3312300,0,3312300.00,0.00
06/10/1983,16:00,164.43,165.09,160.80,162.68,4387300,0,4387300.00,0.00
06/17/1983,16:00,162.70,169.64,162.70,169.13,5000100,0,5000100.00,0.00
06/24/1983,16:00,169.13,171.60,168.25,170.41,4678200,0,4678200.00,0.00
07/01/1983,16:00,170.40,170.46,165.43,168.64,3750900,0,3750900.00,0.00
07/08/1983,16:00,166.55,169.15,165.80,167.08,3166400,0,3166400.00,0.00
07/15/1983,16:00,167.09,168.11,164.03,164.29,3473900,0,3473900.00,0.00
07/22/1983,16:00,164.28,169.80,163.30,168.89,4231300,0,4231300.00,0.00
07/29/1983,16:00,167.67,170.72,161.50,162.56,4379000,0,4379000.00,0.00
08/05/1983,16:00,162.34,163.44,159.63,161.74,4007600,0,4007600.00,0.00
08/12/1983,16:00,161.73,162.60,158.50,162.16,3782500,0,3782500.00,0.00
08/19/1983,16:00,162.22,165.91,162.22,163.98,3840100,0,3840100.00,0.00
08/26/1983,16:00,164.18,165.64,159.96,162.14,3472100,0,3472100.00,0.00
09/02/1983,16:00,162.14,165.07,160.97,165.00,3316200,0,3316200.00,0.00
09/09/1983,16:00,165.20,168.48,165.03,166.92,3389800,0,3389800.00,0.00
09/16/1983,16:00,166.95,169.20,164.17,166.25,4073100,0,4073100.00,0.00
09/23/1983,16:00,166.27,170.17,166.26,169.51,4701900,0,4701900.00,0.00
09/30/1983,16:00,169.53,170.41,165.63,166.07,3879100,0,3879100.00,0.00
10/07/1983,16:00,165.99,171.10,164.93,170.80,4911100,0,4911100.00,0.00
10/14/1983,16:00,170.77,172.65,169.13,169.86,3615400,0,3615400.00,0.00
10/21/1983,16:00,169.85,171.18,164.98,165.95,4542400,0,4542400.00,0.00
10/28/1983,16:00,165.85,167.15,163.23,163.37,4082700,0,4082700.00,0.00
11/04/1983,16:00,163.37,165.21,162.22,162.44,4165600,0,4165600.00,0.00
11/11/1983,16:00,162.42,166.30,161.63,166.29,3804000,0,3804000.00,0.00
11/18/1983,16:00,166.29,167.58,164.50,165.09,4171200,0,4171200.00,0.00
11/25/1983,16:00,165.04,167.26,165.00,167.18,3811900,0,3811900.00,0.00
12/02/1983,16:00,167.20,168.07,165.25,165.44,4997300,0,4997300.00,0.00
12/09/1983,16:00,165.44,166.34,164.50,165.08,4785000,0,4785000.00,0.00
12/16/1983,16:00,165.13,165.63,161.58,162.39,4256000,0,4256000.00,0.00
12/23/1983,16:00,162.34,164.18,161.64,163.22,4359700,0,4359700.00,0.00
12/30/1983,16:00,163.22,165.84,163.22,164.93,3078600,0,3078600.00,0.00
01/06/1984,16:00,164.93,169.31,163.98,169.28,4819000,0,4819000.00,0.00
01/13/1984,16:00,169.18,169.54,166.64,167.02,5165300,0,5165300.00,0.00
01/20/1984,16:00,167.02,168.34,165.87,166.21,4872500,0,4872500.00,0.00
01/27/1984,16:00,166.21,167.12,163.07,163.94,5133500,0,5133500.00,0.00
02/03/1984,16:00,164.40,164.67,160.82,160.91,5441600,0,5441600.00,0.00
02/10/1984,16:00,160.91,160.91,154.30,156.30,5340300,0,5340300.00,0.00
02/17/1984,16:00,156.30,157.48,154.13,155.74,4234800,0,4234800.00,0.00
02/24/1984,16:00,155.71,157.51,152.13,157.51,3648100,0,3648100.00,0.00
03/02/1984,16:00,157.51,159.90,156.41,159.24,4732400,0,4732400.00,0.00
03/09/1984,16:00,159.24,159.24,153.77,154.35,3973400,0,3973400.00,0.00
03/16/1984,16:00,154.35,160.45,154.35,159.27,4618400,0,4618400.00,0.00
03/23/1984,16:00,159.27,159.27,156.02,156.86,4047900,0,4047900.00,0.00
03/30/1984,16:00,156.86,160.46,156.31,159.18,4006700,0,4006700.00,0.00
04/06/1984,16:00,159.18,159.87,154.12,155.48,4548900,0,4548900.00,0.00
04/13/1984,16:00,155.48,158.87,154.17,157.31,4267900,0,4267900.00,0.00
04/20/1984,16:00,157.31,159.59,156.49,158.02,3329200,0,3329200.00,0.00
04/27/1984,16:00,158.02,160.69,156.61,159.89,4301900,0,4301900.00,0.00
05/04/1984,16:00,159.89,162.11,158.93,159.11,4808600,0,4808600.00,0.00
05/11/1984,16:00,159.11,161.31,157.42,158.49,4395500,0,4395500.00,0.00
05/18/1984,16:00,158.49,158.49,155.24,155.78,4139400,0,4139400.00,0.00
05/25/1984,16:00,155.78,156.11,150.80,151.62,4213300,0,4213300.00,0.00
06/01/1984,16:00,151.62,153.24,148.68,153.24,3526500,0,3526500.00,0.00
06/08/1984,16:00,153.24,155.40,153.24,155.17,4149800,0,4149800.00,0.00
06/15/1984,16:00,155.17,155.17,149.02,149.03,3858000,0,3858000.00,0.00
06/22/1984,16:00,149.03,155.64,148.53,154.46,5137700,0,5137700.00,0.00
06/29/1984,16:00,154.46,154.67,151.30,153.18,4022800,0,4022800.00,0.00
07/06/1984,16:00,153.16,153.87,151.63,152.24,2711400,0,2711400.00,0.00
07/13/1984,16:00,152.24,153.53,149.63,150.88,3999100,0,3999100.00,0.00
07/20/1984,16:00,150.88,152.60,149.07,149.55,3972700,0,3972700.00,0.00
07/27/1984,16:00,149.55,151.38,147.26,151.19,4346400,0,4346400.00,0.00
08/03/1984,16:00,151.19,162.56,149.65,162.35,6960400,0,6960400.00,0.00
08/10/1984,16:00,162.35,168.59,160.81,165.42,7542000,0,7542000.00,0.00
08/17/1984,16:00,164.84,166.09,162.75,164.14,4164200,0,4164200.00,0.00
08/24/1984,16:00,164.14,168.80,163.76,167.51,4723200,0,4723200.00,0.00
08/31/1984,16:00,167.51,168.21,165.78,166.68,3471800,0,3471800.00,0.00
09/07/1984,16:00,166.68,166.68,163.84,164.37,3073900,0,3073900.00,0.00
09/14/1984,16:00,164.37,169.65,163.06,168.78,5015900,0,5015900.00,0.00
09/21/1984,16:00,168.78,169.37,165.66,165.67,5290200,0,5290200.00,0.00
09/28/1984,16:00,165.67,167.20,164.45,166.10,4306600,0,4306600.00,0.00
10/05/1984,16:00,166.10,166.10,162.20,162.68,4150400,0,4150400.00,0.00
10/12/1984,16:00,162.68,164.47,160.02,164.18,3966800,0,3966800.00,0.00
10/19/1984,16:00,164.18,169.62,163.71,167.96,6066600,0,6066600.00,0.00
10/26/1984,16:00,167.96,168.36,164.93,165.29,4415600,0,4415600.00,0.00
11/02/1984,16:00,165.29,167.95,164.67,167.42,4544000,0,4544000.00,0.00
11/09/1984,16:00,167.42,170.41,167.33,167.60,4689300,0,4689300.00,0.00
11/16/1984,16:00,167.65,167.65,164.09,164.10,3640100,0,3640100.00,0.00
11/23/1984,16:00,164.10,166.92,163.03,166.92,3085000,0,3085000.00,0.00
11/30/1984,16:00,166.92,166.92,162.99,163.58,4117300,0,4117300.00,0.00
12/07/1984,16:00,163.58,163.91,161.76,162.26,4428100,0,4428100.00,0.00
12/14/1984,16:00,162.26,163.53,161.54,162.69,4160000,0,4160000.00,0.00
12/21/1984,16:00,162.69,169.03,162.44,165.51,5925100,0,5925100.00,0.00
12/28/1984,16:00,165.51,166.93,165.50,166.26,2494200,0,2494200.00,0.00
01/04/1985,16:00,166.26,167.34,163.36,163.67,1036839,0,1036839.00,0.00
01/11/1985,16:00,163.68,168.72,163.67,167.91,509848,0,509848.00,0.00
01/18/1985,16:00,167.91,175.41,167.58,171.32,633978,0,633978.00,0.00
01/25/1985,16:00,171.32,178.16,171.30,177.35,749273,0,749273.00,0.00
02/01/1985,16:00,177.35,180.27,176.55,178.63,652087,0,652087.00,0.00
02/08/1985,16:00,178.63,182.38,177.75,182.19,666411,0,666411.00,0.00
02/15/1985,16:00,182.19,183.94,179.44,181.60,603780,0,603780.00,0.00
